Date,Open,High,Low,Close,Adj Close,Volume
2017-08-02,254.85000610351562,254.85000610351562,254.85000610351562,254.85000610351562,230.71774291992188,15146
2017-08-03,267.57501220703125,267.57501220703125,267.57501220703125,267.57501220703125,242.23782348632812,10984
2017-08-04,280.95001220703125,280.95001220703125,280.95001220703125,280.95001220703125,254.34634399414062,13634
2017-08-07,294.9750061035156,294.9750061035156,294.9750061035156,294.9750061035156,267.0432434082031,6250
2017-08-08,309.70001220703125,309.70001220703125,309.70001220703125,309.70001220703125,280.37396240234375,69174
2017-08-09,325.17498779296875,325.17498779296875,325.17498779296875,325.17498779296875,294.383544921875,104734
2017-08-10,341.25,341.42498779296875,315.0,338.375,306.3335876464844,244940
2017-08-11,337.5,355.2749938964844,321.5,355.2749938964844,321.63330078125,126648
2017-08-14,373.0249938964844,373.0249938964844,345.0,356.20001220703125,322.4707336425781,137548
2017-08-16,350.0,358.5,340.0,350.3500061035156,317.1747131347656,72560
2017-08-17,354.5,362.5,342.5,354.6000061035156,321.0222473144531,51740
2017-08-18,351.0,352.5,342.54998779296875,349.7250061035156,316.60888671875,42908
2017-08-21,345.0,352.0,340.04998779296875,341.3999938964844,309.0721740722656,39994
2017-08-22,340.0,345.0,330.5,337.0,305.0888366699219,35452
2017-08-23,338.5,344.5,326.5,334.67498779296875,302.98394775390625,13362
2017-08-24,339.5,340.0,330.0,335.1000061035156,303.36871337890625,23220
2017-08-28,330.0,342.0,325.5,331.7749938964844,300.35858154296875,21726
2017-08-29,327.5,342.5,325.5,331.125,299.7701110839844,38128
2017-08-30,339.0,347.67498779296875,328.1499938964844,347.67498779296875,314.7529296875,52946
2017-08-31,356.5,362.0,349.0,356.8999938964844,323.1044006347656,41722
2017-09-01,358.70001220703125,374.7250061035156,358.70001220703125,374.7250061035156,339.2415771484375,64720
2017-09-04,393.45001220703125,393.45001220703125,393.0,393.45001220703125,356.1934509277344,23266
2017-09-05,413.1000061035156,413.1000061035156,413.1000061035156,413.1000061035156,373.9827880859375,10310
2017-09-06,433.75,433.75,433.75,433.75,392.6773681640625,20634
2017-09-07,455.42498779296875,455.42498779296875,432.5249938964844,455.42498779296875,412.2999572753906,198772
2017-09-08,460.0,478.17498779296875,450.0249938964844,467.82501220703125,423.5257263183594,142376
2017-09-11,467.5,491.20001220703125,467.5,491.20001220703125,444.68731689453125,114978
2017-09-12,493.0,515.75,493.0,514.2999877929688,465.5999450683594,123630
2017-09-13,522.0,540.0,522.0,536.1749877929688,485.4035339355469,101174
2017-09-14,545.0,555.5,509.375,509.3999938964844,461.1639099121094,89254
2017-09-15,485.5,517.5,483.95001220703125,499.45001220703125,452.15606689453125,65986
2017-09-18,519.5,524.4000244140625,502.5,524.4000244140625,474.7435607910156,25656
2017-09-19,550.5999755859375,550.5999755859375,545.5,550.5999755859375,498.462646484375,24106
2017-09-20,577.0,577.0,537.5,549.3250122070312,497.30828857421875,71904
2017-09-21,525.0,565.0,525.0,550.9749755859375,498.8021240234375,55954
2017-09-22,537.5,554.5,530.0,535.4249877929688,484.72454833984375,35830
2017-09-25,522.0,530.0,508.67498779296875,508.67498779296875,460.5075378417969,14430
2017-09-26,495.04998779296875,520.0,490.0,497.9750061035156,450.8207702636719,35570
2017-09-27,495.0,520.0,485.0,488.375,442.1297912597656,30642
2017-09-28,504.5,509.5,466.5249938964844,499.95001220703125,452.6087646484375,19934
2017-09-29,514.75,524.9249877929688,488.0,519.625,470.4206848144531,51674
2017-10-03,505.0,525.0,500.0249938964844,509.29998779296875,461.0733947753906,30584
2017-10-04,500.5,507.5,496.0,504.5249938964844,456.7505187988281,40724
2017-10-05,505.0,507.5,487.5,499.20001220703125,451.9297790527344,38324
2017-10-06,500.0,512.5,491.29998779296875,496.2250061035156,449.2364807128906,13424
2017-10-09,497.0,521.0250244140625,492.5,521.0250244140625,471.6881103515625,62926
2017-10-10,529.9500122070312,547.0750122070312,529.9500122070312,547.0750122070312,495.2713623046875,63910
2017-10-11,567.5,574.4249877929688,567.5,574.4249877929688,520.0316162109375,26172
2017-10-12,599.5,603.125,581.0,603.0999755859375,545.9912109375,85980
2017-10-13,609.4000244140625,622.0,577.4500122070312,597.1500244140625,540.6047973632812,33742
2017-10-16,585.5250244140625,612.5,567.2999877929688,580.9249877929688,525.9161376953125,23188
2017-10-17,575.0,578.5,560.0,569.9500122070312,515.9803466796875,23102
2017-10-18,572.4749755859375,598.4249877929688,567.5,598.4249877929688,541.7589111328125,41626
2017-10-19,612.0499877929688,617.0,588.0250244140625,600.9749755859375,544.0675048828125,21838
2017-10-23,600.0,617.5,572.5,613.0499877929688,554.9991455078125,23812
2017-10-24,615.0,624.5,595.5,606.5750122070312,549.13720703125,19294
2017-10-25,607.0,609.5,590.0,595.1500244140625,538.7941284179688,21498
2017-10-26,595.0,600.0,585.0,589.9500122070312,534.0864868164062,13548
2017-10-27,599.9500122070312,607.5,595.0,599.2000122070312,542.4606323242188,26640
